road,id,model_type,condition,name,lat,lon,length
N1,1000000,sourcesink,,Start of Road  after Jatrabari Flyover infront of filling station.,23.7060278,90.443333,814.0
N1,1000001,link,,Box Culvert,23.7029167,90.4504167,8.000000000000007
N1,1000002,link,,Intersection with Z1101,23.7027778,90.4504722,178.00000000000006
N1,1000003,link,,Km post missing,23.7021389,90.4519722,794.3500000000001
N1,1000004,bridge,A,.,23.69873866,90.4588610799999,11.3
N1,1000005,link,,Km post missing,23.7021389,90.4519722,194.35000000000002
N1,1000006,link,,Km post missing,23.6978886,90.4605833,129.9999999999999
N1,1000007,link,,Box culvert,23.6973608,90.4616667,870.0000000000001
N1,1000008,link,,Km post missing,23.693833,90.4691382,1000.0
N1,1000009,link,,Km post missing,23.6936108,90.4787771,174.99999999999983
N1,1000010,link,,Road to Narayanganj(R111),23.6938052,90.4805271,746.6999999999997
N1,1000011,bridge,A,.,23.6946638363636,90.4877749181818,6.6
N1,1000012,link,,Road to Narayanganj(R111),23.6938052,90.4805271,71.69999999999987
N1,1000013,link,,Km post missing,23.6947497,90.4884997,1000.0
N1,1000014,link,,Km post missing,23.6959163,90.4981941,1000.0
N1,1000015,link,,Km post missing,23.697333,90.50775,181.00000000000006
N1,1000016,link,,"R110,Left to Demra, Right to Narayanganj",23.6979163,90.5092778,819.0
N1,1000017,link,,Km post missing,23.7020556,90.5157222,10.999999999999233
N1,1000018,link,,Kachpur bridge,23.7021111,90.5157778,418.000000000001
N1,1000019,link,,Bridge end,23.7045833,90.5188327,73.99999999999984
N1,1000020,link,,"Chittagong 251 km,Comilla 84 km",23.7050278,90.5193327,259.9999999999998
N1,1000021,link,,Road to Sylhet (N2),23.7060833,90.5215271,14.500000000001734
N1,1000022,bridge,C,KANCHPUR PC GIRDER BRIDGE,23.7050598925675,90.5232141463513,397.0
N1,1000023,bridge,A,Kanch pur Bridge.,23.7050598925675,90.5232141463513,394.23
N1,1000024,link,,Road to Sylhet (N2),23.7060833,90.5215271,328.5
N1,1000025,link,,Km post missing,23.7025278,90.5273882,112.0000000000001
N1,1000026,link,,Box culvert,23.7015278,90.5281938,347.999999999999
N1,1000027,link,,Box culvert,23.6998608,90.5307216,414.0000000000015
N1,1000028,link,,Box culvert,23.6974163,90.5337774,125.99999999999945
N1,1000029,link,,Km post missing,23.6966386,90.5348052,35.99999999999959
N1,1000030,bridge,B,KATCHPUR BOX CULVERT,23.6964000869109,90.5350989801047,8.0
N1,1000031,link,,Km post missing,23.6966386,90.5348052,329.8500000000022
N1,1000032,bridge,A,NOYAPARA CULVERT,23.6943906141361,90.5375740774869,6.3
N1,1000033,link,,Km post missing,23.6966386,90.5348052,1.8499999999992411
N1,1000034,link,,Box culvert,23.6943608,90.5376108,8.85000000000069
N1,1000035,bridge,A,ADUPUR CULVERT,23.6943023869158,90.5377073719626,6.3
N1,1000036,link,,Box culvert,23.6943608,90.5376108,391.70000000000016
N1,1000037,bridge,A,NAYABARI KASPUR BOX CULVERT,23.6923601518691,90.5409183897196,8.3
N1,1000038,link,,Box culvert,23.6943608,90.5376108,12.850000000002026
N1,1000039,link,,Box culvert,23.6922774,90.5410552,183.99999999999926
N1,1000040,link,,"Chittagong 248 km,Comilla 81 km",23.6918052,90.5426108,247.99999999999932
N1,1000041,link,,Bridge start,23.6911108,90.5448886,26.000000000001577
N1,1000042,link,,Bridge end,23.6910552,90.5451386,31.69999999999895
N1,1000043,bridge,B,NAYABARI BOX CULVERT,23.6909119315151,90.5454624957575,10.6
N1,1000044,link,,Bridge end,23.6910552,90.5451386,122.70000000000003
N1,1000045,link,,Right to Syedpur (R113) left to Joydebpur N105),23.6904163,90.546583,298.350000000001
N1,1000046,bridge,A,KHAS PARA BOX CULVERT,23.6884123260204,90.5485585290816,9.3
N1,1000047,link,,Right to Syedpur (R113) left to Joydebpur N105),23.6904163,90.546583,6.299999999999528
N1,1000048,bridge,A,DAWAN BAG BOX CULVERT,23.6883197331632,90.548649807653,6.1
N1,1000049,link,,Right to Syedpur (R113) left to Joydebpur N105),23.6904163,90.546583,267.949999999999
N1,1000050,link,,"Ctg 247 km,Comilla 80 km",23.6865274,90.5504167,122.25000000000108
N1,1000051,bridge,A,Madanpur Bridge.(L),23.685583027027,90.551207981081,27.5
N1,1000052,bridge,A,MADAN PUR (R),23.685583027027,90.551207981081,26.3
N1,1000053,bridge,A,MADANPUR BRIDGE(L),23.685583027027,90.551207981081,26.3
N1,1000054,link,,Box culvert,23.6854997,90.5512778,0.5000000000006111
N1,1000055,bridge,A,Madanpur Bridge(R),23.6853619779342,90.5513591765258,27.5
N1,1000056,link,,Box culvert,23.6854997,90.5512778,822.2499999999986
N1,1000057,link,,Km post missing,23.678166,90.5556111,44.05000000000037
N1,1000058,bridge,A,KAWTALA BOX CULVERT,23.6778035,90.5558194349999,11.9
N1,1000059,link,,Km post missing,23.678166,90.5556111,944.0499999999989
N1,1000060,link,,Km post missing,23.670916,90.5597778,39.00000000000148
N1,1000061,link,,Box culvert,23.6705827,90.5599722,899.2249999999995
N1,1000062,bridge,B,MALIBAG BOX CULVERT,23.6633090696149,90.563856994797,5.55
N1,1000063,link,,Box culvert,23.6705827,90.5599722,56.224999999999525
N1,1000064,link,,Km post missing,23.6628333,90.5641111,411.00000000000136
N1,1000065,link,,Road to MinanbariZ1061),23.6604167,90.5671104,307.0000000000004
N1,1000066,link,,Langalbandhu bridge,23.6591111,90.5697216,160.00000000000014
N1,1000067,link,,Bridge end,23.6583056,90.5709993,121.99999999999989
N1,1000068,link,,Km post missing,23.6575,90.5719716,306.99999999999864
N1,1000069,link,,Bridge start,23.6559722,90.5743327,21.000000000000796
N1,1000070,link,,Bridge end,23.6559167,90.5745271,202.23999999999975
N1,1000071,bridge,C,Langalbandh Bridge.,23.6544257051136,90.576730225,159.52
N1,1000072,bridge,B,LANGOLBANDO PC GIDER BRIDGE,23.6544257051136,90.576730225,159.5
N1,1000073,bridge,A,Darikandi Bridge (L),23.65397226,90.57741042,20.5
N1,1000074,bridge,A,Darikandi Bridge (R),23.65397226,90.57741042,20.45
N1,1000075,link,,Bridge start,23.6540556,90.5772771,1.7500000000012506
N1,1000076,link,,Bridge end,23.6539167,90.5774993,289.99999999999915
N1,1000077,link,,Km post missing,23.6525278,90.5798882,187.99999999999883
N1,1000078,bridge,B,DARIKANDI BRIDGE (R),23.6515705663716,90.5814943946902,20.0
N1,1000079,bridge,B,DARIKANDI BRIDGE (L),23.6515705663716,90.5814943946902,20.0
N1,1000080,link,,Km post missing,23.6525278,90.5798882,130.99999999999667
N1,1000081,link,,Bridge start,23.6508889,90.5826382,41.00000000000037
N1,1000082,link,,Bridge end,23.6506944,90.5829993,176.24999999999957
N1,1000083,bridge,B,Sonakhal Bridge(R),23.6497543993548,90.5845490085483,25.5
N1,1000084,bridge,A,Sonakhal Bridge(L),23.6497543993548,90.5845490085483,25.5
N1,1000085,bridge,B,SONARKALI BRIDGE(L),23.6497543993548,90.5845490085483,24.5
N1,1000086,bridge,B,SONARKALI BRIDGE(R),23.6497543993548,90.5845490085483,24.5
N1,1000087,link,,Bridge end,23.6506944,90.5829993,418.25000000000045
N1,1000088,link,,Km post missing,23.6476108,90.588083,197.7499999999992
N1,1000089,bridge,C,MOLLIK PARA BRIDGE (R),23.6459685949152,90.5892119813559,40.5
N1,1000090,bridge,B,MOLLIK PARA P.C(L),23.6459685949152,90.5892119813559,40.5
N1,1000091,bridge,B,Mollik para Bridge(L),23.6459685949152,90.5892119813559,40.4
N1,1000092,bridge,B,Mollik para Bridge(R),23.6459685949152,90.5892119813559,40.33
N1,1000093,link,,Km post missing,23.6476108,90.588083,115.74999999999847
N1,1000094,link,,Box culvert,23.6449441,90.5899163,643.0000000000007
N1,1000095,link,,Box culvert,23.6397497,90.5926941,3.0000000000001137
N1,1000096,link,,Km post missing,23.6396941,90.5927219,233.00000000000054
N1,1000097,bridge,A,KRIBORDI BOX CULVERT,23.6379543715384,90.5936673976923,6.0
N1,1000098,link,,Km post missing,23.6396941,90.5927219,280.9999999999988
N1,1000099,link,,Left to Sonargaon (Z1089) Right to Morgrapara ( Z1066),23.6358608,90.5948052,297.9999999999983
N1,1000100,link,,Bridge start,23.6341108,90.5970274,49.80000000000118
N1,1000101,bridge,B,SHADIPUR BOX CULVERT,23.63380522,90.597394085,10.4
N1,1000102,link,,Bridge start,23.6341108,90.5970274,39.800000000003166
N1,1000103,link,,Bridge end,23.6335552,90.5976941,82.00000000000074
N1,1000104,link,,Km post missing,23.6330549,90.5982774,615.1249999999991
N1,1000105,bridge,A,Marikhali Bridge(R),23.6284668507692,90.6023015723077,89.75
N1,1000106,bridge,A,MARIKHALL BRIDGE,23.6284668507692,90.6023015723077,89.2
N1,1000107,bridge,A,Marikhali Bridge(L),23.6284668507692,90.6023015723077,86.92
N1,1000108,link,,Km post missing,23.6330549,90.5982774,270.1249999999966
N1,1000109,link,,Box culvert,23.6262771,90.6042222,130.00000000000256
N1,1000110,link,,"Ctg 238 km,Comilla 71 km",23.6252216,90.6049722,135.99999999999923
N1,1000111,link,,Bridge start,23.6242216,90.6055278,227.99999999999798
N1,1000112,link,,Bridge end,23.6224993,90.6066944,259.00000000000034
N1,1000113,link,,Bridge start,23.6204716,90.6079722,73.25000000000159
N1,1000114,bridge,B,SANGAKADI CULVERT,23.6198832229508,90.6083528852459,5.5
N1,1000115,link,,Bridge start,23.6204716,90.6079722,43.250000000000455
N1,1000116,link,,Bridge end,23.6195271,90.6085833,109.59000000000074
N1,1000117,bridge,B,Ashariarchar Bridge(R),23.6176407964705,90.6095506105882,224.82
N1,1000118,bridge,A,ASHIR CHAR (Right),23.6176407964705,90.6095506105882,224.8
N1,1000119,bridge,B,Ashariarchar Bridge(L),23.6176407964705,90.6095506105882,214.09
N1,1000120,bridge,B,ASHIR CHAR ( Left),23.6176407964705,90.6095506105882,213.5
N1,1000121,link,,Km post missing,23.6173604,90.6096944,312.5399999999985
N1,1000122,bridge,A,ASHARIR CHAR (L),23.613587384385,90.6109029561497,120.1
N1,1000123,bridge,A,Ashariachar-2 Bridge.(L),23.613587384385,90.6109029561497,119.48
N1,1000124,bridge,A,Asharirchar-2 Bridge.(R),23.613587384385,90.6109029561497,119.32
N1,1000125,bridge,B,ASHIR CHAR (R),23.613587384385,90.6109029561497,116.8
N1,1000126,link,,Km post missing,23.6173604,90.6096944,422.95000000000016
N1,1000127,link,,Meghna  bridge,23.6095556,90.6121944,65.00000000000128
N1,1000128,link,,Km post missing,23.609,90.6124722,301.5749999999997
N1,1000129,bridge,A,Meghna Bridge,23.6027595885583,90.6155316965675,924.85
N1,1000130,bridge,C,MEGHNA BRIDGE,23.6027595885583,90.6155316965675,900.0
N1,1000131,link,,Km post missing,23.6009444,90.6165556,773.575000000001
N1,1000132,link,,Km post missing,23.5959997,90.624666,9.99999999999801
N1,1000133,link,,Box culvert,23.5959441,90.6246938,473.1999999999985
N1,1000134,bridge,A,TATULTALA CULVERT,23.5929818827893,90.6279699370919,5.6
N1,1000135,link,,Box culvert,23.5959441,90.6246938,195.19999999999982
N1,1000136,link,,Box culvert,23.5917497,90.6293327,136.25000000000398
N1,1000137,bridge,A,BAILAKANDI CULVERT,23.5908088547468,90.6302368598101,5.5
N1,1000138,link,,Box culvert,23.5917497,90.6293327,174.25000000000068
N1,1000139,link,,Km post missing,23.5896108,90.6313882,488.1999999999991
N1,1000140,bridge,A,MALUAKANDI CULVEDRT,23.58631812254,90.6345094207093,5.6
N1,1000141,link,,Km post missing,23.5896108,90.6313882,380.19999999999857
N1,1000142,link,,Bridge start,23.5837497,90.6369441,126.00000000000122
N1,1000143,link,,Km post missing,23.5828327,90.6378886,38.999999999997925
N1,1000144,link,,Bridge end,23.5825827,90.6381386,560.3750000000005
N1,1000145,bridge,A,Bhater char Bridge (R),23.5779800248475,90.6419193089939,173.25
N1,1000146,bridge,A,Bhater char Bridge (L),23.5779800248475,90.6419193089939,172.1
N1,1000147,bridge,A,BHATIR CHAR BRIDGE,23.5779800248475,90.6419193089939,163.5
N1,1000148,link,,Bridge end,23.5776104,90.6421108,357.37499999999756
N1,1000149,link,,Information missing,23.5745271,90.6436941,307.99999999999983
N1,1000150,link,,Bridge start,23.572166,90.6451108,45.999999999999375
N1,1000151,link,,Bridge end,23.5718327,90.6453052,10.0750000000005
N1,1000152,bridge,A,Anarpara Bridge (L),23.5716306256965,90.6454159236842,29.85
N1,1000153,bridge,A,Anarpara Bridge (R),23.5716306256965,90.6454159236842,29.77
N1,1000154,bridge,A,ANARPUR BRIDGE(R),23.5716306256965,90.6454159236842,29.0
N1,1000155,bridge,A,ANAR PURA BRIDGE(L),23.5716306256965,90.6454159236842,29.0
N1,1000156,link,,Bridge end,23.5718327,90.6453052,606.0749999999971
N1,1000157,link,,Km post missing,23.5666111,90.6481663,65.64999999999799
N1,1000158,bridge,A,VITIKANDA - ANAR PUR CULVERT,23.5660033956521,90.6486237247282,34.7
N1,1000159,link,,Km post missing,23.5666111,90.6481663,267.64999999999975
N1,1000160,link,,Bridge start,23.5639167,90.6501944,38.000000000000256
N1,1000161,link,,Bridge end,23.5636944,90.6504722,532.0
N1,1000162,link,,Bridge start,23.5604167,90.6542222,38.000000000000256
N1,1000163,link,,Bridge end,23.5602222,90.6545,39.00000000000148
N1,1000164,link,,"Ctg 229 km,Comilla 62 km",23.5599722,90.6548056,120.3000000000003
N1,1000165,bridge,A,Alipur bridge(R),23.5591910296296,90.6557475703703,27.4
N1,1000166,bridge,A,Alipur bridge(L),23.5591910296296,90.6557475703703,27.4
N1,1000167,bridge,B,ALIPURA BRIDGE (LEFT),23.5591910296296,90.6557475703703,26.3
N1,1000168,bridge,A,ALI PURA P.C BRIDGE (RIGHT),23.5591910296296,90.6557475703703,26.3
N1,1000169,link,,"Ctg 229 km,Comilla 62 km",23.5599722,90.6548056,14.299999999998647
N1,1000170,link,,Road to Gazara (Z1063),23.5590278,90.6559444,411.99999999999903
N1,1000171,link,,Bridge start,23.5564444,90.6588611,40.0000000000027
N1,1000172,link,,Bridge end,23.5562222,90.6591389,69.074999999998
N1,1000173,bridge,A,Bhaber char Bridge(R),23.5557082901265,90.6597414245569,29.85
N1,1000174,bridge,A,Bhaber char Bridge(L),23.5557082901265,90.6597414245569,29.83
N1,1000175,bridge,A,VOBAR CHAR BRIDGE(R),23.5557082901265,90.6597414245569,29.0
N1,1000176,bridge,A,VOBAR CHAR (L),23.5557082901265,90.6597414245569,29.0
N1,1000177,link,,Bridge end,23.5562222,90.6591389,296.07499999999834
N1,1000178,link,,"Ctg 228 km,Comilla 61 km",23.5538056,90.6619722,241.99999999999733
N1,1000179,link,,Box culvert,23.5523333,90.6636667,81.05000000000473
N1,1000180,bridge,A,Baushia Bridge(L),23.5517421907216,90.6643538752577,29.9
N1,1000181,bridge,A,Baushia Bridge(R),23.5517421907216,90.6643538752577,29.87
N1,1000182,bridge,A,BOBAIRCHAR BRIDGE(R),23.5517421907216,90.6643538752577,28.9
N1,1000183,bridge,A,BOBARCHAR BRIDGE(L),23.5517421907216,90.6643538752577,28.9
N1,1000184,link,,Box culvert,23.5523333,90.6636667,471.0499999999982
N1,1000185,link,,"Ctg 227 km,Comilla 60 km",23.5487497,90.6678327,165.44999999999987
N1,1000186,bridge,A,PURRANBUICHE BOX CULVERT,23.5477377446428,90.6690554098214,9.1
N1,1000187,link,,"Ctg 227 km,Comilla 60 km",23.5487497,90.6678327,11.849999999995475
N1,1000188,bridge,A,NOYAPARA,23.5476246437499,90.669192065625,5.2
N1,1000189,link,,"Ctg 227 km,Comilla 60 km",23.5487497,90.6678327,32.40000000000265
N1,1000190,link,,Bridge start,23.5474163,90.6694438,76.99999999999818
N1,1000191,link,,Bridge end,23.5469441,90.6699993,442.99999999999784
N1,1000192,link,,Box culvert,23.5442219,90.6731104,203.75500000000102
N1,1000193,bridge,A,Madhya Baushia Bridge(L),23.54268543125,90.6748292125,72.49
N1,1000194,bridge,A,MADHAYA BAUSHIA(L),23.54268543125,90.6748292125,70.0
N1,1000195,bridge,A,Madhya Baushia Bridge(R),23.54268543125,90.6748292125,59.83
N1,1000196,bridge,A,MADHAYA BAUSHIA BRIDGE(R),23.54268543125,90.6748292125,59.2
N1,1000197,link,,Km post missing,23.542583,90.6749438,481.20499999999566
N1,1000198,bridge,C,BOCTAR KANDI BOX CULVERT,23.5393910168,90.6784577888,5.1
N1,1000199,link,,Km post missing,23.542583,90.6749438,493.45000000000283
N1,1000200,link,,Km post missing,23.5362497,90.681916,33.99999999999892
N1,1000201,link,,Bridge start,23.536083,90.6821382,39.99999999999915
N1,1000202,link,,Bridge end,23.5358608,90.6823604,275.0000000000057
N1,1000203,link,,Box culvert,23.5341386,90.6843052,220.24999999999295
N1,1000204,bridge,A,.,23.5327751898617,90.6858701078341,9.5
N1,1000205,link,,Box culvert,23.5341386,90.6843052,209.5249999999993
N1,1000206,bridge,A,Baushia bazar Bridge ( R ),23.5313996605222,90.68744892596,25.45
N1,1000207,bridge,A,Baushia bazar Bridge( L ),23.5313996605222,90.68744892596,25.45
N1,1000208,bridge,B,CHAR BOWSHIA BRIDGE(R),23.5313996605222,90.68744892596,24.5
N1,1000209,bridge,B,BORAKANDI BRIDGE(L),23.5313996605222,90.68744892596,24.5
N1,1000210,link,,Box culvert,23.5341386,90.6843052,186.27499999999486
N1,1000211,link,,Km post missing,23.5301938,90.688833,95.8000000000041
N1,1000212,bridge,A,CHAR BOUSHEA (2),23.5301519626506,90.6897951837349,8.4
N1,1000213,link,,Km post missing,23.5301938,90.688833,559.8000000000027
N1,1000214,link,,Daudkandi bridge,23.529916,90.6952219,34.59999999999752
N1,1000215,bridge,A,Daudkandi Bridge.,23.5303844733,90.7024402743,1408.8
N1,1000216,bridge,C,Daud Kandi Bridge,23.5303844733,90.7024402743,1408.8
N1,1000217,link,,Daudkandi bridge,23.5307771,90.7090278,325.60000000000144
N1,1000218,link,,Start of Comilla road Division / Start of Comilla road Division,23.5313882,90.7153611,426.00000000000193
N1,1000219,link,,Road to Matlab (Z1062),23.5314716,90.7172216,76.99999999999818
N1,1000220,link,,Bridge start,23.5315271,90.7173604,17.000000000003013
N1,1000221,link,,Bridge end,23.5315827,90.7176104,46.999999999997044
N1,1000222,link,,Km post missing,23.5317216,90.7180271,512.9999999999982
N1,1000223,link,,Box culvert,23.5322346,90.7226298386,172.45000000000488
N1,1000224,bridge,C,Baldhakhal Bridge,23.5324186,90.7242807234,23.1
N1,1000225,bridge,C,BALDHA KHAL RCC GIDER BRIDGE,23.5324186,90.7242807234,21.8
N1,1000226,link,,Box culvert,23.5322346,90.7226298386,291.44999999999754
N1,1000227,link,,Km post missing,23.5327216,90.7269993,250.0
N1,1000228,bridge,B,MAIS PARA BOX CULVERT,23.5317587831999,90.7291780095,6.0
N1,1000229,link,,Km post missing,23.5327216,90.7269993,743.9999999999998
N1,1000230,link,,Km post missing,23.528916,90.7356108,654.0000000000034
N1,1000231,link,,Ctg 214 km,23.5289993,90.7419441,966.9999999999987
N1,1000232,link,,Bridge start,23.5293882,90.7514167,16.999999999995907
N1,1000233,link,,Bridge end,23.5293882,90.7515833,24.00000000000091
N1,1000234,link,,Km post broken,23.529416,90.75175,658.7500000000048
N1,1000235,bridge,C,SHAHID NAGIR,23.5298050611,90.75825325,16.5
N1,1000236,bridge,C,Shahid Nagor Bridge,23.5298050611,90.75825325,16.5
N1,1000237,link,,Km post broken,23.529416,90.75175,324.75000000000165
N1,1000238,link,,Km post Missing,23.5299993,90.7615,1000.0
N1,1000239,link,,Km post Missing,23.5304438,90.7713049,185.00000000000227
N1,1000240,link,,Box culvert,23.5304993,90.7731104,708.0500000000001
N1,1000241,bridge,C,SARKAR BARI CULVERT,23.5307655282208,90.7800797251533,3.9
N1,1000242,link,,Box culvert,23.5304993,90.7731104,103.04999999999609
N1,1000243,link,,Km post Missing,23.5308049,90.7811104,53.00000000000438
N1,1000244,link,,"Z1402, road to Pennai",23.5307493,90.7816104,65.9999999999954
N1,1000245,link,,"Z1053, Road to Homna",23.530666,90.7821938,773.0000000000032
N1,1000246,link,,Box culvert,23.5312216,90.7895552,107.99999999999699
N1,1000247,link,,Km post Missing,23.531166,90.7907219,598.7500000000025
N1,1000248,bridge,C,AMIRABATH SLAB CULVERT,23.5308683409424,90.7918075171727,6.5
N1,1000249,link,,Km post Missing,23.531166,90.7907219,349.7499999999931
N1,1000250,link,,Z1044,23.5306938,90.7924441,45.000000000001705
N1,1000251,link,,Km post Missing,23.5308604,90.8002222,402.9999999999987
N1,1000252,link,,Bridge start,23.5308882,90.8041389,20.000000000003126
N1,1000253,link,,Bridge end,23.530916,90.8043611,576.9999999999982
N1,1000254,link,,Km post Missing,23.5316382,90.8099167,107.05000000000098
N1,1000255,bridge,C,Ginlatoly,23.5318234765,90.8110155135,15.9
N1,1000256,bridge,A,Ginlatoly bridge,23.5318234765,90.8110155135,15.9
N1,1000257,link,,Km post Missing,23.5316382,90.8099167,877.049999999997
N1,1000258,link,,Km post Missing,23.5332493,90.8194716,594.0000000000011
N1,1000259,link,,Bridge start,23.5346663,90.8249716,15.999999999998238
N1,1000260,link,,Bridge end,23.5347219,90.8251104,390.00000000000057
N1,1000261,link,,Km post Missing,23.5344997,90.8287216,282.89999999999793
N1,1000262,bridge,A,RAIPUR BOX CULVERT,23.5329743291,90.8309774761999,12.2
N1,1000263,link,,Km post Missing,23.5344997,90.8287216,704.899999999995
N1,1000264,link,,Km post Missing,23.5292216,90.8365274,367.00000000000443
N1,1000265,link,,Box culvert,23.5270549,90.8391386,632.9999999999956
N1,1000266,link,,Km post Missing,23.523166,90.8438886,41.7500000000075
N1,1000267,bridge,C,AITAL BANGA BOX CULVERT,23.5229166652,90.8442186132,4.5
N1,1000268,link,,Km post Missing,23.523166,90.8438886,953.7499999999994
N1,1000269,link,,Km post Missing,23.5174993,90.8513889,1000.0
N1,1000270,link,,Km post Missing,23.5170827,90.8607778,1000.0
N1,1000271,link,,Km post Missing,23.5135833,90.8697771,64.00000000000006
N1,1000272,link,,Bridge start,23.5133056,90.8703049,42.00000000000159
N1,1000273,link,,Bridge end,23.5131111,90.8706382,101.99999999999676
N1,1000274,link,,"Z1042, road to Bancharampur",23.5126667,90.871416,514.550000000007
N1,1000275,bridge,B,ILLIOT BAZER,23.510087758207,90.8757204035353,28.9
N1,1000276,bridge,C,Illiot bazar Bridge,23.510087758207,90.8757204035353,28.9
N1,1000277,link,,"Z1042, road to Bancharampur",23.5126667,90.871416,248.5500000000016
N1,1000278,link,,Km post Missing,23.5088056,90.8778604,1000.0
N1,1000279,link,,Km post Missing,23.506,90.8869163,922.0000000000041
N1,1000280,link,,Box culvert,23.5056111,90.8958886,77.99999999999585
N1,1000281,link,,Km post Missing,23.5056389,90.8966108,566.0500000000042
N1,1000282,bridge,B,KHAT GHOR BOX CULVERT,23.5060024341,90.9021745389,5.9
N1,1000283,link,,Km post Missing,23.5056389,90.8966108,428.04999999999893
N1,1000284,link,,Km post Missing,23.5062778,90.9063889,911.0000000000014
N1,1000285,link,,Box culvert,23.50575,90.91525,88.99999999999864
N1,1000286,link,,Km post Missing,23.5057222,90.9160278,559.4999999999999
N1,1000287,bridge,B,BAKRA BOX CULVERT,23.5056131416,90.9214660218,3.0
N1,1000288,link,,Km post Missing,23.5057222,90.9160278,437.5
N1,1000289,link,,Km post Missing,23.5055278,90.9257216,1000.0
N1,1000290,link,,Km post Missing,23.5042778,90.9354163,9.000000000000341
N1,1000291,link,,"Z1017, Road to Companiganj",23.5043333,90.9354719,264.0000000000029
N1,1000292,link,,Box culvert,23.5038611,90.9371386,351.99999999999676
N1,1000293,link,,Box culvert,23.5028611,90.9412774,201.0000000000005
N1,1000294,bridge,B,MATIA BAZER,23.5024077848,90.9432418928,6.0
N1,1000295,link,,Box culvert,23.5028611,90.9412774,167.99999999999926
N1,1000296,link,,Km post Missing,23.5020278,90.9448886,267.4999999999983
N1,1000297,bridge,A,SONAPUR BOX CULVERT,23.5013551924,90.9473844088999,3.0
N1,1000298,link,,Km post Missing,23.5020278,90.9448886,729.5000000000086
N1,1000299,link,,Km post Missing,23.4995274,90.9541667,1000.0
N1,1000300,link,,Km post Missing,23.4986386,90.9651111,274.0000000000009
N1,1000301,link,,Box culvert,23.4980552,90.9660278,182.99999999999272
N1,1000302,link,,Ctg 191 km,23.4972774,90.9674716,449.6999999999929
N1,1000303,bridge,B,KARON KHAL SLAB CULVERT,23.495896314,90.9715772516,4.6
N1,1000304,link,,Ctg 191 km,23.4972774,90.9674716,545.6999999999965
N1,1000305,link,,Km post Missing,23.4942219,90.9765549,694.0000000000026
N1,1000306,link,,Box culvert,23.4951386,90.9829993,305.9999999999974
N1,1000307,link,,Km post Missing,23.4942497,90.985833,311.7500000000035
N1,1000308,bridge,A,MILL GHAT BOX CULVERT,23.4932728146,90.9887200416,4.5
N1,1000309,link,,Km post Missing,23.4942497,90.985833,683.7499999999892
N1,1000310,link,,Km post Missing,23.4911386,90.9950274,890.0000000000006
N1,1000311,link,,Road to Debiduar (Z1008),23.4894441,91.0033056,22.00000000000557
N1,1000312,link,,Road to Jhalam (Z1022),23.4893886,91.0034722,70.99999999999795
N1,1000313,link,,Ctg 188 km,23.4896108,91.0043056,733.9999999999947
N1,1000314,link,,"Ctg 188 km,Comilla 20 km",23.4893052,91.0112778,84.00000000000318
N1,1000315,link,,Bridge start,23.4890552,91.0120278,30.000000000001137
N1,1000316,link,,Bridge end,23.4889441,91.01225,197.9999999999933
N1,1000317,link,,Ctg 187 km,23.488333,91.0140833,389.45000000001073
N1,1000318,bridge,C,CHANDINA- SHAHA PARA RCC GIDER GRIDGE,23.4868805937254,91.017566692647,23.1
N1,1000319,bridge,C,Chandinan-Shahapara Bridge.,23.4868805937254,91.017566692647,22.55
N1,1000320,link,,Ctg 187 km,23.488333,91.0140833,607.45
N1,1000321,link,,Km post missing,23.4846386,91.0229438,1000.0
N1,1000322,link,,Km post missing,23.4827771,91.0321382,912.9999999999967
N1,1000323,link,,Box culvert,23.481166,91.0404441,140.99999999999113
N1,1000324,link,,Ctg 184 km,23.4814716,91.0419719,447.69999999999754
N1,1000325,bridge,B,CORI PAI BOX CULVERT,23.4817873233065,91.0463348850746,4.6
N1,1000326,link,,Ctg 184 km,23.4814716,91.0419719,418.7000000000012
N1,1000327,link,,Box culvert,23.4820827,91.0504167,128.99999999999068
N1,1000328,link,,Km post missing,23.4821382,91.0516944,480.6999999999988
N1,1000329,bridge,B,COREPAI BOX CULVERT,23.4817498298684,91.0563549686842,4.6
N1,1000330,link,,Km post missing,23.4821382,91.0516944,274.6999999999957
N1,1000331,link,,Road to Khangsanagar (Z1219) left road to Barua Z1028 right,23.4815271,91.0590278,239.99999999999488
N1,1000332,link,,Km post missing,23.4815549,91.0613611,651.2500000000045
N1,1000333,bridge,A,NIMSHAR SLAB CULVERT,23.480613086,91.0674097692,1.5
N1,1000334,link,,Km post missing,23.4815549,91.0613611,347.2500000000025
N1,1000335,link,,Km post missing,23.4801104,91.0706382,944.0000000000026
N1,1000336,link,,Box culvert,23.4770827,91.0789993,55.999999999997385
N1,1000337,link,,Km post missing,23.4770271,91.0794716,552.5000000000091
N1,1000338,bridge,C,KABILA DUBARCHAR SLAB CULVERT,23.4776722851,91.0847406393,1.0
N1,1000339,link,,Km post missing,23.4770271,91.0794716,446.49999999998613
N1,1000340,link,,Km post missing,23.4781938,91.0889997,1000.0
N1,1000341,link,,Km post missing,23.4775549,91.0986663,513.0000000000052
N1,1000342,link,,Box culvert,23.4778604,91.1036111,486.99999999999477
N1,1000343,link,,Km post missing,23.4779993,91.1055278,118.5000000000116
N1,1000344,bridge,B,NAZIRA BOX CULVERT,23.4781159049382,91.1070332074074,3.0
